id,key,value,type
483512714,highway,residential,regular
483512715,highway,residential,regular
483512716,highway,residential,regular
483512717,highway,residential,regular
483512718,highway,residential,regular
483512719,highway,residential,regular
483512720,highway,residential,regular
483512721,highway,residential,regular
483512722,highway,residential,regular
483512723,highway,residential,regular
483512724,highway,residential,regular
483512725,highway,residential,regular
483512726,highway,residential,regular
483512726,name,Rua Érico Veríssimo,regular
483512727,highway,residential,regular
483512727,name,Rua Cora Carolina,regular
483512728,highway,residential,regular
483512728,name,Rua Santo Antônio,regular
483512729,highway,residential,regular
483512730,highway,residential,regular
483512730,name,Rua Raquel de Queiroz,regular
483512731,highway,residential,regular
483512731,name,Rua Castro Alves,regular
483512732,highway,residential,regular
483512732,name,Rua Clarice Lispector,regular
483512733,highway,residential,regular
483512733,name,Rua Graciliano Ramos,regular
483512734,highway,residential,regular
483512734,name,Rua José Milanes da Silva,regular
483512735,highway,residential,regular
483512736,highway,residential,regular
483512737,highway,residential,regular
483512738,highway,residential,regular
483512739,highway,residential,regular
483512739,name,Rua José João da Silva,regular
483512740,highway,residential,regular
483512740,name,Rua Francisco Gomes,regular
483512742,highway,residential,regular
483512743,highway,residential,regular
483512744,highway,residential,regular
483512745,highway,residential,regular
483512746,highway,residential,regular
483512748,building,yes,regular
483512749,building,yes,regular
483512750,building,yes,regular
483512751,building,yes,regular
483512752,building,yes,regular
483512753,building,yes,regular
483512754,building,yes,regular
483512755,building,yes,regular
483512756,building,yes,regular
483512757,building,yes,regular
483512758,building,yes,regular
483512759,building,yes,regular
483512760,building,yes,regular
483512761,building,yes,regular
483512762,building,yes,regular
483512763,building,yes,regular
483512764,building,yes,regular
483512765,building,yes,regular
483512766,building,yes,regular
483512767,building,yes,regular
483512768,building,yes,regular
483512769,building,yes,regular
483512770,building,yes,regular
483512771,building,yes,regular
483512772,access,private,regular
483512772,highway,residential,regular
483512772,source,Bing,regular
483512772,surface,paving_stones,regular
483512773,access,private,regular
483512773,highway,residential,regular
483512773,source,Bing,regular
483512773,surface,paving_stones,regular
483512774,access,private,regular
483512774,highway,residential,regular
483512774,source,Bing,regular
483512774,surface,paving_stones,regular
483512775,access,private,regular
483512775,highway,residential,regular
483512775,source,Bing,regular
483512775,surface,paving_stones,regular
483512776,access,private,regular
483512776,highway,residential,regular
483512776,source,Bing,regular
483512776,surface,paving_stones,regular
483512777,access,private,regular
483512777,highway,residential,regular
483512777,source,Bing,regular
483512777,surface,paving_stones,regular
483512778,access,private,regular
483512778,highway,residential,regular
483512778,source,Bing,regular
483512778,surface,paving_stones,regular
483512779,access,private,regular
483512779,highway,residential,regular
483512779,source,Bing,regular
483512779,surface,paving_stones,regular
483512780,access,private,regular
483512780,highway,residential,regular
483512780,source,Bing,regular
483512780,surface,paving_stones,regular
483512781,access,private,regular
483512781,highway,residential,regular
483512781,source,Bing,regular
483512781,surface,paving_stones,regular
483512782,access,private,regular
483512782,highway,residential,regular
483512782,source,Bing,regular
483512782,surface,paving_stones,regular
483512783,access,private,regular
483512783,highway,residential,regular
483512783,source,Bing,regular
483512783,surface,paving_stones,regular
483512784,access,private,regular
483512784,highway,residential,regular
483512784,source,Bing,regular
483512784,surface,paving_stones,regular
483512785,access,private,regular
483512785,highway,residential,regular
483512785,source,Bing,regular
483512785,surface,paving_stones,regular
483512786,natural,water,regular
483512786,water,reservoir,regular
483512787,amenity,parking,regular
483512788,access,private,regular
483512788,highway,service,regular
483512788,source,Bing,regular
483512788,surface,paving_stones,regular
483512789,access,private,regular
483512789,highway,residential,regular
483512789,source,Bing,regular
483512789,surface,paving_stones,regular
483512790,access,private,regular
483512790,highway,footway,regular
483512791,access,private,regular
483512791,highway,service,regular
483512791,source,Bing,regular
483512791,surface,paving_stones,regular
483512792,access,private,regular
483512792,highway,service,regular
483512792,source,Bing,regular
483512792,surface,paving_stones,regular
483512793,access,private,regular
483512793,highway,service,regular
483512793,source,Bing,regular
483512793,surface,paving_stones,regular
483512794,access,private,regular
483512794,highway,service,regular
483512794,source,Bing,regular
483512794,surface,paving_stones,regular
483512795,access,private,regular
483512795,highway,service,regular
483512795,source,Bing,regular
483512795,surface,paving_stones,regular
483512796,access,private,regular
483512796,highway,residential,regular
483512796,source,Bing,regular
483512796,surface,paving_stones,regular
483512797,access,private,regular
483512797,highway,residential,regular
483512797,source,Bing,regular
483512797,surface,paving_stones,regular
483512798,access,private,regular
483512798,highway,residential,regular
483512798,source,Bing,regular
483512798,surface,paving_stones,regular
483512799,access,private,regular
483512799,highway,residential,regular
483512799,source,Bing,regular
483512799,surface,paving_stones,regular
483512800,access,private,regular
483512800,highway,residential,regular
483512800,source,Bing,regular
483512800,surface,paving_stones,regular
483512801,access,private,regular
483512801,highway,residential,regular
483512801,source,Bing,regular
483512801,surface,paving_stones,regular
483512802,access,private,regular
483512802,highway,residential,regular
483512802,junction,roundabout,regular
483512802,source,Bing,regular
483512802,surface,paving_stones,regular
483512803,access,private,regular
483512803,highway,service,regular
483512803,source,Bing,regular
483512803,surface,paving_stones,regular
483512804,access,private,regular
483512804,highway,residential,regular
483512804,source,Bing,regular
483512804,surface,paving_stones,regular
483512805,access,private,regular
483512805,highway,residential,regular
483512805,source,Bing,regular
483512805,surface,paving_stones,regular
483512806,access,private,regular
483512806,highway,residential,regular
483512806,source,Bing,regular
483512806,surface,paving_stones,regular
483512807,access,private,regular
483512807,highway,residential,regular
483512807,source,Bing,regular
483512807,surface,paving_stones,regular
483512809,access,private,regular
483512809,highway,residential,regular
483512809,source,Bing,regular
483512809,surface,paving_stones,regular
483512812,access,private,regular
483512812,highway,residential,regular
483512812,junction,roundabout,regular
483512812,source,Bing,regular
483512812,surface,paving_stones,regular
483512814,access,private,regular
483512814,highway,residential,regular
483512814,source,Bing,regular
483512814,surface,paving_stones,regular
483512817,access,private,regular
483512817,highway,residential,regular
483512817,source,Bing,regular
483512817,surface,paving_stones,regular
483512821,access,private,regular
483512821,highway,residential,regular
483512821,source,Bing,regular
483512821,surface,paving_stones,regular
483512822,access,private,regular
483512822,highway,residential,regular
483512822,source,Bing,regular
483512822,surface,paving_stones,regular
483512823,access,private,regular
483512823,highway,residential,regular
483512823,source,Bing,regular
483512823,surface,paving_stones,regular
483512824,access,private,regular
483512824,highway,residential,regular
483512824,junction,roundabout,regular
483512824,source,Bing,regular
483512824,surface,paving_stones,regular
483515095,highway,residential,regular
483515095,source,Bing,regular
483515097,highway,residential,regular
483515097,source,Bing,regular
483515097,surface,paving_stones,regular
483515098,highway,residential,regular
483515098,source,Bing,regular
483515098,surface,paving_stones,regular
483515100,highway,residential,regular
483515100,source,Bing,regular
483515100,surface,paving_stones,regular
483515101,highway,residential,regular
483515101,source,Bing,regular
483515101,surface,paving_stones,regular
483515103,highway,residential,regular
483515103,source,Bing,regular
483515103,surface,paving_stones,regular
483515104,highway,residential,regular
483515104,source,Bing,regular
483515104,surface,paving_stones,regular
483515106,highway,residential,regular
483515106,source,Bing,regular
483515106,surface,paving_stones,regular
483515107,highway,residential,regular
483515107,source,Bing,regular
483515107,surface,paving_stones,regular
483515109,highway,residential,regular
483515109,source,Bing,regular
483515109,surface,paving_stones,regular
483515111,highway,residential,regular
483515111,source,Bing,regular
483515111,surface,paving_stones,regular
483515112,highway,residential,regular
483515112,source,Bing,regular
483515112,surface,paving_stones,regular
483515114,highway,residential,regular
483515114,source,Bing,regular
483515114,surface,paving_stones,regular
483515115,highway,residential,regular
483515115,source,Bing,regular
483515115,surface,paving_stones,regular
483515116,highway,residential,regular
483515116,source,Bing,regular
483515116,surface,paving_stones,regular
483515117,highway,residential,regular
483515117,source,Bing,regular
483515117,surface,paving_stones,regular
483515118,highway,residential,regular
483515118,source,Bing,regular
483515118,surface,paving_stones,regular
483515119,highway,residential,regular
483515119,source,Bing,regular
483515119,surface,paving_stones,regular
483515121,highway,residential,regular
483515121,source,Bing,regular
483515121,surface,paving_stones,regular
483515123,highway,residential,regular
483515123,source,Bing,regular
483515123,surface,paving_stones,regular
483803068,highway,residential,regular
483803068,oneway,yes,regular
483803068,source,Bing,regular
483803069,highway,residential,regular
483803069,oneway,yes,regular
483803069,source,Bing,regular
483803071,highway,residential,regular
483803071,source,Bing,regular
483803072,building,roof,regular
483803074,access,private,regular
483803074,highway,residential,regular
483803074,source,Bing,regular
483803075,access,private,regular
483803075,highway,residential,regular
483803075,source,Bing,regular
483803076,access,private,regular
483803076,highway,residential,regular
483803076,source,Bing,regular
483803078,access,private,regular
483803078,highway,residential,regular
483803078,source,Bing,regular
483803080,access,private,regular
483803080,highway,residential,regular
483803080,source,Bing,regular
483803081,access,private,regular
483803081,highway,residential,regular
483803081,source,Bing,regular
483803083,access,private,regular
483803083,highway,residential,regular
483803083,source,Bing,regular
483803084,access,private,regular
483803084,highway,residential,regular
483803084,source,Bing,regular
483803086,access,private,regular
483803086,highway,residential,regular
483803086,source,Bing,regular
483803087,access,private,regular
483803087,highway,residential,regular
483803087,source,Bing,regular
483803088,access,private,regular
483803088,highway,residential,regular
483803088,source,Bing,regular
483803090,access,private,regular
483803090,highway,residential,regular
483803090,source,Bing,regular
483803091,access,private,regular
483803091,highway,residential,regular
483803091,source,Bing,regular
483803092,access,private,regular
483803092,highway,residential,regular
483803092,source,Bing,regular
483803094,access,private,regular
483803094,highway,residential,regular
483803094,source,Bing,regular
483803096,access,private,regular
483803096,highway,residential,regular
483803096,source,Bing,regular
483803097,access,private,regular
483803097,highway,residential,regular
483803097,source,Bing,regular
483803098,access,private,regular
483803098,highway,residential,regular
483803098,source,Bing,regular
483803100,access,private,regular
483803100,highway,residential,regular
483803100,source,Bing,regular
483803101,access,private,regular
483803101,highway,residential,regular
483803101,source,Bing,regular
483803103,access,private,regular
483803103,highway,residential,regular
483803103,source,Bing,regular
483803104,access,private,regular
483803104,highway,residential,regular
483803104,source,Bing,regular
483803106,access,private,regular
483803106,highway,residential,regular
483803106,source,Bing,regular
483803107,access,private,regular
483803107,highway,residential,regular
483803107,source,Bing,regular
483803109,access,private,regular
483803109,highway,residential,regular
483803109,source,Bing,regular
483803110,access,private,regular
483803110,highway,residential,regular
483803110,source,Bing,regular
483803112,access,private,regular
483803112,highway,residential,regular
483803112,source,Bing,regular
483803113,access,private,regular
483803113,highway,residential,regular
483803113,source,Bing,regular
483803114,access,private,regular
483803114,highway,residential,regular
483803114,source,Bing,regular
483803116,access,private,regular
483803116,highway,residential,regular
483803116,source,Bing,regular
483803117,access,private,regular
483803117,highway,residential,regular
483803117,source,Bing,regular
483803118,access,private,regular
483803118,highway,residential,regular
483803118,source,Bing,regular
483803120,access,private,regular
483803120,highway,residential,regular
483803120,source,Bing,regular
483803121,access,private,regular
483803121,highway,residential,regular
483803121,source,Bing,regular
483803123,access,private,regular
483803123,highway,residential,regular
483803123,source,Bing,regular
483803125,access,private,regular
483803125,highway,residential,regular
483803125,source,Bing,regular
483803127,access,private,regular
483803127,highway,residential,regular
483803127,source,Bing,regular
483803128,access,private,regular
483803128,highway,residential,regular
483803128,source,Bing,regular
483803130,access,private,regular
483803130,highway,residential,regular
483803130,source,Bing,regular
483803131,access,private,regular
483803131,highway,residential,regular
483803131,source,Bing,regular
483803132,access,private,regular
483803132,highway,residential,regular
483803132,source,Bing,regular
483803134,access,private,regular
483803134,highway,residential,regular
483803134,source,Bing,regular
483803135,access,private,regular
483803135,highway,residential,regular
483803135,source,Bing,regular
483803136,access,private,regular
483803136,highway,residential,regular
483803136,source,Bing,regular
483803138,access,private,regular
483803138,highway,residential,regular
483803138,source,Bing,regular
483803139,access,private,regular
483803139,highway,residential,regular
483803139,source,Bing,regular
483803141,access,private,regular
483803141,highway,residential,regular
483803141,oneway,yes,regular
483803141,source,Bing,regular
483803142,access,private,regular
483803142,highway,residential,regular
483803142,oneway,yes,regular
483803142,source,Bing,regular
483803144,access,private,regular
483803144,highway,residential,regular
483803144,junction,roundabout,regular
483803144,source,Bing,regular
483803146,highway,unclassified,regular
483803146,source,Bing,regular
483803146,surface,unpaved,regular
483803147,highway,unclassified,regular
483803147,source,Bing,regular
483803147,surface,unpaved,regular
483803149,highway,unclassified,regular
483803149,source,Bing,regular
483803149,surface,unpaved,regular
483803150,highway,unclassified,regular
483803150,source,Bing,regular
483803150,surface,unpaved,regular
483803152,highway,unclassified,regular
483803152,source,Bing,regular
483803152,surface,unpaved,regular
483803153,ford,yes,regular
483803153,highway,unclassified,regular
483803153,source,Bing,regular
483803155,highway,unclassified,regular
483803155,source,Bing,regular
483803156,highway,unclassified,regular
483803156,source,Bing,regular
483803158,building,roof,regular
483803159,barrier,wall,regular
483803160,access,private,regular
483803160,highway,service,regular
483803160,oneway,no,regular
483803160,source,Bing,regular
483803160,surface,paving_stones,regular
483803162,access,private,regular
483803162,highway,residential,regular
483803162,oneway,no,regular
483803162,source,Bing,regular
483803162,surface,paving_stones,regular
483803164,access,private,regular
483803164,highway,residential,regular
483803164,oneway,yes,regular
483803164,source,Bing,regular
483803164,surface,paving_stones,regular
483803165,access,private,regular
483803165,highway,residential,regular
483803165,oneway,yes,regular
483803165,source,Bing,regular
483803165,surface,paving_stones,regular
483803167,highway,residential,regular
483803167,oneway,yes,regular
483803167,source,Bing,regular
483803167,surface,paving_stones,regular
483803168,access,private,regular
483803168,highway,residential,regular
483803168,oneway,no,regular
483803168,source,Bing,regular
483803168,surface,paving_stones,regular
483803170,access,private,regular
483803170,highway,residential,regular
483803170,oneway,no,regular
483803170,source,Bing,regular
483803170,surface,paving_stones,regular
483803171,access,private,regular
483803171,highway,residential,regular
483803171,oneway,no,regular
483803171,source,Bing,regular
483803171,surface,paving_stones,regular
483803173,access,private,regular
483803173,highway,residential,regular
483803173,oneway,no,regular
483803173,source,Bing,regular
483803173,surface,paving_stones,regular
483803175,access,private,regular
483803175,highway,residential,regular
483803175,oneway,no,regular
483803175,source,Bing,regular
483803175,surface,paving_stones,regular
483803176,access,private,regular
483803176,highway,residential,regular
483803176,oneway,no,regular
483803176,source,Bing,regular
483803176,surface,paving_stones,regular
483803177,access,private,regular
483803177,highway,residential,regular
483803177,oneway,no,regular
483803177,source,Bing,regular
483803177,surface,paving_stones,regular
483803180,access,private,regular
483803180,highway,residential,regular
483803180,junction,roundabout,regular
483803180,oneway,yes,regular
483803180,source,Bing,regular
483803180,surface,paving_stones,regular
483803181,access,private,regular
483803181,highway,residential,regular
483803181,junction,roundabout,regular
483803181,oneway,yes,regular
483803181,source,Bing,regular
483803181,surface,paving_stones,regular
483803184,access,private,regular
483803184,highway,residential,regular
483803184,oneway,no,regular
483803184,source,Bing,regular
483803184,surface,paving_stones,regular
483803185,access,private,regular
483803185,highway,residential,regular
483803185,oneway,no,regular
483803185,source,Bing,regular
483803185,surface,paving_stones,regular
483803187,access,private,regular
483803187,highway,residential,regular
483803187,oneway,no,regular
483803187,source,Bing,regular
483803187,surface,paving_stones,regular
483803188,access,private,regular
483803188,highway,residential,regular
483803188,oneway,no,regular
483803188,source,Bing,regular
483803188,surface,paving_stones,regular
483803190,access,private,regular
483803190,highway,residential,regular
483803190,oneway,no,regular
483803190,source,Bing,regular
483803190,surface,paving_stones,regular
483803191,access,private,regular
483803191,highway,residential,regular
483803191,oneway,no,regular
483803191,source,Bing,regular
483803191,surface,paving_stones,regular
483803193,access,private,regular
483803193,highway,residential,regular
483803193,oneway,no,regular
483803193,source,Bing,regular
483803193,surface,paving_stones,regular
483803194,access,private,regular
483803194,highway,residential,regular
483803194,oneway,no,regular
483803194,source,Bing,regular
483803194,surface,paving_stones,regular
483803196,access,private,regular
483803196,highway,residential,regular
483803196,oneway,no,regular
483803196,source,Bing,regular
483803196,surface,paving_stones,regular
483803197,access,private,regular
483803197,highway,residential,regular
483803197,oneway,no,regular
483803197,source,Bing,regular
483803197,surface,paving_stones,regular
483803199,access,private,regular
483803199,highway,residential,regular
483803199,oneway,no,regular
483803199,source,Bing,regular
483803199,surface,paving_stones,regular
483803200,highway,residential,regular
483803200,source,Bing,regular
483803200,surface,unpaved,regular
483803202,access,private,regular
483803202,highway,residential,regular
483803202,oneway,no,regular
483803202,source,Bing,regular
483803202,surface,paving_stones,regular
483803203,access,private,regular
483803203,highway,residential,regular
483803203,oneway,no,regular
483803203,source,Bing,regular
483803203,surface,paving_stones,regular
483803205,access,private,regular
483803205,highway,residential,regular
483803205,oneway,no,regular
483803205,source,Bing,regular
483803205,surface,paving_stones,regular
483803206,access,private,regular
483803206,highway,residential,regular
483803206,oneway,no,regular
483803206,source,Bing,regular
483803206,surface,paving_stones,regular
483803208,access,private,regular
483803208,highway,residential,regular
483803208,oneway,no,regular
483803208,source,Bing,regular
483803208,surface,paving_stones,regular
483803209,access,private,regular
483803209,highway,residential,regular
483803209,oneway,no,regular
483803209,source,Bing,regular
483803209,surface,paving_stones,regular
483803211,access,private,regular
483803211,highway,residential,regular
483803211,oneway,no,regular
483803211,source,Bing,regular
483803211,surface,paving_stones,regular
483803212,access,private,regular
483803212,highway,residential,regular
483803212,oneway,yes,regular
483803212,source,Bing,regular
483803212,surface,paving_stones,regular
483803214,access,private,regular
483803214,highway,residential,regular
483803214,oneway,yes,regular
483803214,source,Bing,regular
483803214,surface,paving_stones,regular
483803216,access,private,regular
483803216,highway,residential,regular
483803216,oneway,no,regular
483803216,source,Bing,regular
483803216,surface,paving_stones,regular
483803218,highway,unclassified,regular
483803218,source,Bing,regular
483803218,surface,unpaved,regular
483803220,highway,residential,regular
483803220,source,Bing,regular
483803220,surface,unpaved,regular
483803221,highway,residential,regular
483803221,source,Bing,regular
483803221,surface,unpaved,regular
483803223,highway,residential,regular
483803223,source,Bing,regular
483803223,surface,unpaved,regular
483803224,highway,residential,regular
483803224,source,Bing,regular
483803224,surface,unpaved,regular
483803225,highway,residential,regular
483803225,source,Bing,regular
483803225,surface,unpaved,regular
483803227,highway,residential,regular
483803227,source,Bing,regular
483803227,surface,unpaved,regular
483803229,highway,residential,regular
483803229,source,Bing,regular
483803229,surface,unpaved,regular
483803230,highway,residential,regular
483803230,source,Bing,regular
483803230,surface,unpaved,regular
483803232,highway,residential,regular
483803232,source,Bing,regular
483803232,surface,unpaved,regular
483803233,highway,residential,regular
483803233,source,Bing,regular
483803233,surface,unpaved,regular
483803234,highway,residential,regular
483803234,source,Bing,regular
483803234,surface,unpaved,regular
483803237,highway,residential,regular
483803237,source,Bing,regular
483803237,surface,unpaved,regular
483803238,highway,residential,regular
483803238,source,Bing,regular
483803238,surface,unpaved,regular
483803240,highway,residential,regular
483803240,source,Bing,regular
483803240,surface,unpaved,regular
483803242,highway,residential,regular
483803242,source,Bing,regular
483803242,surface,unpaved,regular
483803243,barrier,wall,regular
483803245,highway,unclassified,regular
483803245,source,Bing,regular
483803245,surface,unpaved,regular
483803246,highway,residential,regular
483803246,source,Bing,regular
483803246,surface,unpaved,regular
483803247,highway,residential,regular
483803247,source,Bing,regular
483803247,surface,unpaved,regular
483803249,highway,residential,regular
483803249,source,Bing,regular
483803249,surface,unpaved,regular
483803251,highway,residential,regular
483803251,source,Bing,regular
483803251,surface,unpaved,regular
483803252,highway,residential,regular
483803252,source,Bing,regular
483803252,surface,unpaved,regular
483803254,highway,residential,regular
483803254,source,Bing,regular
483803254,surface,unpaved,regular
483803255,highway,residential,regular
483803255,source,Bing,regular
483803255,surface,unpaved,regular
483803256,highway,residential,regular
483803256,source,Bing,regular
483803256,surface,unpaved,regular
483803258,highway,residential,regular
483803258,source,Bing,regular
483803258,surface,unpaved,regular
483803259,highway,residential,regular
483803259,source,Bing,regular
483803260,highway,residential,regular
483803260,source,Bing,regular
483803262,highway,residential,regular
483803262,source,Bing,regular
483803263,highway,residential,regular
483803263,source,Bing,regular
483803264,highway,residential,regular
483803264,source,Bing,regular
483803266,highway,residential,regular
483803266,source,Bing,regular
483803267,highway,residential,regular
483803267,source,Bing,regular
483803268,highway,residential,regular
483803268,source,Bing,regular
483803270,highway,residential,regular
483803270,source,Bing,regular
483803272,highway,residential,regular
483803272,source,Bing,regular
483803273,highway,residential,regular
483803273,source,Bing,regular
483803275,access,private,regular
483803275,highway,residential,regular
483803275,source,Bing,regular
483803276,access,private,regular
483803276,highway,residential,regular
483803276,source,Bing,regular
483803277,access,private,regular
483803277,highway,residential,regular
483803277,source,Bing,regular
483803279,access,private,regular
483803279,highway,residential,regular
483803279,source,Bing,regular
483803280,access,private,regular
483803280,highway,residential,regular
483803280,source,Bing,regular
483803282,access,private,regular
483803282,highway,residential,regular
483803282,source,Bing,regular
483803283,access,private,regular
483803283,highway,residential,regular
483803283,source,Bing,regular
483803284,access,private,regular
483803284,highway,residential,regular
483803284,source,Bing,regular
483803286,access,private,regular
483803286,highway,residential,regular
483803286,source,Bing,regular
483803287,access,private,regular
483803287,highway,residential,regular
483803287,source,Bing,regular
483803288,access,private,regular
483803288,highway,residential,regular
483803288,source,Bing,regular
483803290,access,private,regular
483803290,highway,residential,regular
483803290,source,Bing,regular
483803291,access,private,regular
483803291,highway,residential,regular
483803291,source,Bing,regular
483803293,access,private,regular
483803293,highway,residential,regular
483803293,source,Bing,regular
483803294,access,private,regular
483803294,highway,residential,regular
483803294,source,Bing,regular
483803295,access,private,regular
483803295,highway,residential,regular
483803295,source,Bing,regular
483803297,access,private,regular
483803297,highway,residential,regular
483803297,source,Bing,regular
483803298,access,private,regular
483803298,highway,residential,regular
483803298,source,Bing,regular
483803300,access,private,regular
483803300,highway,residential,regular
483803300,source,Bing,regular
483803302,access,private,regular
483803302,highway,residential,regular
483803302,source,Bing,regular
483803303,access,private,regular
483803303,highway,residential,regular
483803303,source,Bing,regular
483824454,highway,residential,regular
483824454,name,Rua Xatubas,regular
483824454,source,Yahoo hires,regular
483824456,source,Pref. João Pessoa,regular
483824457,source,Pref. João Pessoa,regular
483824458,building,yes,regular
483824459,building,yes,regular
483824461,building,yes,regular
483824462,building,yes,regular
483824463,building,yes,regular
483824464,building,yes,regular
483824465,building,yes,regular
483824467,building,yes,regular
483824468,building,yes,regular
483824469,building,yes,regular
483824470,building,yes,regular
483824472,building,yes,regular
483824473,building,yes,regular
483824474,building,yes,regular
483824476,building,yes,regular
483824477,building,yes,regular
483824478,building,yes,regular
483824479,building,yes,regular
483824481,building,yes,regular
483824482,building,yes,regular
483824483,leisure,pitch,regular
483824483,sport,soccer,regular
483824485,highway,residential,regular
483824485,source,Bing,regular
483824486,highway,residential,regular
483824486,source,Bing,regular
483824487,highway,residential,regular
483824487,source,Bing,regular
483824489,highway,residential,regular
483824489,source,Bing,regular
483824490,highway,residential,regular
483824490,source,Bing,regular
483824491,highway,residential,regular
483824491,source,Bing,regular
483824492,highway,residential,regular
483824492,source,Bing,regular
483824494,highway,residential,regular
483824494,source,Bing,regular
483824495,source,Pref. João Pessoa,regular
483824496,highway,residential,regular
483824496,name,Rua Florestal,regular
483824496,source,Pref. João Pessoa,regular
483824498,source,Pref. João Pessoa,regular
483824499,highway,residential,regular
483824499,source,Bing,regular
483824501,highway,residential,regular
483824501,source,Bing,regular
483824502,highway,residential,regular
483824502,source,Bing,regular
483824503,highway,residential,regular
483824503,source,Bing,regular
483824504,highway,residential,regular
483824504,source,Bing,regular
483824506,highway,residential,regular
483824506,source,Bing,regular
483824507,highway,residential,regular
483824507,source,Bing,regular
483824508,highway,residential,regular
483824508,source,Bing,regular
483824510,highway,residential,regular
483824510,source,Bing,regular
483824514,building,yes,regular
483824515,building,yes,regular
483824517,building,yes,regular
483824518,building,yes,regular
483824521,building,yes,regular
483824522,building,yes,regular
483824524,building,yes,regular
483824525,building,yes,regular
483824526,building,yes,regular
483824529,building,yes,regular
483824530,building,yes,regular
483824533,building,yes,regular
483824535,building,yes,regular
483824536,building,yes,regular
483824537,building,yes,regular
483824538,building,yes,regular
483824539,building,yes,regular
483824541,building,yes,regular
483824542,building,yes,regular
483824543,building,yes,regular
483824544,building,yes,regular
483824545,building,yes,regular
483824547,building,yes,regular
483824548,building,yes,regular
483824549,building,yes,regular
483824550,location,outdoor,regular
483824550,name,Subestação Epasa,regular
483824550,operator,Centrais Elétricas da Paraíba S.A.,regular
483824550,power,substation,regular
483824550,source,Bing,regular
483824550,substation,transmission,regular
483824551,location,outdoor,regular
483824551,name,Subestação UTE Termonordeste,regular
483824551,operator,Centrais Elétricas da Paraíba S.A.,regular
483824551,power,substation,regular
483824551,source,Bing,regular
483824553,location,outdoor,regular
483824553,name,Subestação UTE Termoparaíba,regular
483824553,operator,Centrais Elétricas da Paraíba S.A.,regular
483824553,power,substation,regular
483824553,source,Bing,regular
483824554,building,yes,regular
483824556,amenity,parking,regular
483824558,amenity,parking,regular
483824559,barrier,gate,regular
483824560,building,yes,regular
483824562,barrier,wall,regular
483824564,highway,residential,regular
483824564,source,Bing,regular
483824565,highway,residential,regular
483824565,source,Bing,regular
483824566,highway,residential,regular
483824566,source,Bing,regular
483824567,highway,residential,regular
483824567,source,Bing,regular
483824569,highway,residential,regular
483824569,source,Bing,regular
483824570,highway,residential,regular
483824570,source,Bing,regular
483824571,highway,residential,regular
483824571,source,Bing,regular
483824572,highway,residential,regular
483824572,source,Bing,regular
483824574,highway,residential,regular
483824574,source,Bing,regular
483824575,highway,residential,regular
483824575,source,Bing,regular
483824576,highway,residential,regular
483824576,source,Bing,regular
483824577,barrier,wall,regular
483824579,access,private,regular
483824579,highway,residential,regular
483824579,source,Bing,regular
483824580,access,private,regular
483824580,highway,residential,regular
483824580,source,Bing,regular
483824582,access,private,regular
483824582,highway,residential,regular
483824582,source,Bing,regular
483824583,access,private,regular
483824583,highway,residential,regular
483824583,source,Bing,regular
483824584,access,private,regular
483824584,highway,residential,regular
483824584,source,Bing,regular
483824586,access,private,regular
483824586,highway,residential,regular
483824586,source,Bing,regular
483824587,access,private,regular
483824587,highway,residential,regular
483824587,source,Bing,regular
483824588,access,private,regular
483824588,highway,residential,regular
483824588,source,Bing,regular
483824590,access,private,regular
483824590,highway,residential,regular
483824590,source,Bing,regular
483824591,access,private,regular
483824591,highway,residential,regular
483824591,source,Bing,regular
483824593,access,private,regular
483824593,highway,residential,regular
483824593,source,Bing,regular
483824594,access,private,regular
483824594,highway,residential,regular
483824594,source,Bing,regular
483824595,access,private,regular
483824595,highway,residential,regular
483824595,source,Bing,regular
483824596,access,private,regular
483824596,highway,residential,regular
483824596,source,Bing,regular
483824598,access,private,regular
483824598,highway,residential,regular
483824598,source,Bing,regular
483824599,access,private,regular
483824599,highway,residential,regular
483824599,source,Bing,regular
483824601,access,private,regular
483824601,highway,residential,regular
483824601,source,Bing,regular
483824602,access,private,regular
483824602,highway,residential,regular
483824602,source,Bing,regular
483824604,access,private,regular
483824604,highway,residential,regular
483824604,source,Bing,regular
483824605,access,private,regular
483824605,highway,residential,regular
483824605,source,Bing,regular
483824607,access,private,regular
483824607,highway,residential,regular
483824607,source,Bing,regular
483824608,access,private,regular
483824608,highway,residential,regular
483824608,source,Bing,regular
483824610,access,private,regular
483824610,highway,residential,regular
483824610,source,Bing,regular
483824611,access,private,regular
483824611,highway,residential,regular
483824611,source,Bing,regular
483824612,access,private,regular
483824612,highway,residential,regular
483824612,source,Bing,regular
483824614,access,private,regular
483824614,highway,residential,regular
483824614,source,Bing,regular
483824615,access,private,regular
483824615,highway,residential,regular
483824615,source,Bing,regular
483824617,access,private,regular
483824617,highway,residential,regular
483824617,source,Bing,regular
483824618,access,private,regular
483824618,highway,residential,regular
483824618,source,Bing,regular
483824619,access,private,regular
483824619,highway,residential,regular
483824619,source,Bing,regular
483824621,access,private,regular
483824621,highway,residential,regular
483824621,source,Bing,regular
483824623,access,private,regular
483824623,highway,residential,regular
483824623,source,Bing,regular
483824624,access,private,regular
483824624,highway,residential,regular
483824624,source,Bing,regular
483824628,access,private,regular
483824628,highway,residential,regular
483824628,source,Bing,regular
483826021,cables,3,regular
483826021,circuits,1,regular
