key,type,id,value
source,regular,2635342574,SEMOB
highway,regular,2635342578,bus_stop
source,regular,2635342578,SEMOB
highway,regular,2635342581,bus_stop
source,regular,2635342581,SEMOB
highway,regular,2635342584,bus_stop
source,regular,2635342584,SEMOB
highway,regular,2635342589,bus_stop
source,regular,2635342589,SEMOB
highway,regular,2635342592,bus_stop
source,regular,2635342592,SEMOB
highway,regular,2635342596,bus_stop
source,regular,2635342596,SEMOB
highway,regular,2635342600,bus_stop
source,regular,2635342600,SEMOB
highway,regular,2635342603,bus_stop
source,regular,2635342603,SEMOB
highway,regular,2635342608,bus_stop
source,regular,2635342608,SEMOB
highway,regular,2635342610,bus_stop
source,regular,2635342610,SEMOB
highway,regular,2635342614,bus_stop
source,regular,2635342614,SEMOB
highway,regular,2635342617,bus_stop
source,regular,2635342617,SEMOB
highway,regular,2635342622,bus_stop
source,regular,2635342622,SEMOB
highway,regular,2635342625,bus_stop
source,regular,2635342625,SEMOB
highway,regular,2635342628,bus_stop
source,regular,2635342628,SEMOB
highway,regular,2635342633,bus_stop
source,regular,2635342633,SEMOB
highway,regular,2635342636,bus_stop
source,regular,2635342636,SEMOB
highway,regular,2635342640,bus_stop
source,regular,2635342640,SEMOB
highway,regular,2635342643,bus_stop
source,regular,2635342643,SEMOB
highway,regular,2635342647,bus_stop
source,regular,2635342647,SEMOB
highway,regular,2635342651,bus_stop
source,regular,2635342651,SEMOB
highway,regular,2635342654,bus_stop
source,regular,2635342654,SEMOB
highway,regular,2635342658,bus_stop
source,regular,2635342658,SEMOB
highway,regular,2635342661,bus_stop
source,regular,2635342661,SEMOB
highway,regular,2635342666,bus_stop
source,regular,2635342666,SEMOB
highway,regular,2635342669,bus_stop
source,regular,2635342669,SEMOB
highway,regular,2635342674,bus_stop
source,regular,2635342674,SEMOB
highway,regular,2635342677,bus_stop
source,regular,2635342677,SEMOB
highway,regular,2635342680,bus_stop
source,regular,2635342680,SEMOB
highway,regular,2635342683,bus_stop
source,regular,2635342683,SEMOB
highway,regular,2635342691,bus_stop
source,regular,2635342691,SEMOB
highway,regular,2635342695,bus_stop
source,regular,2635342695,SEMOB
highway,regular,2635342699,bus_stop
source,regular,2635342699,SEMOB
highway,regular,2635342702,bus_stop
source,regular,2635342702,SEMOB
highway,regular,2635342705,bus_stop
source,regular,2635342705,SEMOB
highway,regular,2635342709,bus_stop
source,regular,2635342709,SEMOB
highway,regular,2635342713,bus_stop
source,regular,2635342713,SEMOB
highway,regular,2635342716,bus_stop
source,regular,2635342716,SEMOB
highway,regular,2635342719,bus_stop
source,regular,2635342719,SEMOB
highway,regular,2635342723,bus_stop
source,regular,2635342723,SEMOB
highway,regular,2635342726,bus_stop
source,regular,2635342726,SEMOB
highway,regular,2635342731,bus_stop
source,regular,2635342731,SEMOB
highway,regular,2635342734,bus_stop
source,regular,2635342734,SEMOB
highway,regular,2635342739,bus_stop
source,regular,2635342739,SEMOB
highway,regular,2635342742,bus_stop
source,regular,2635342742,SEMOB
highway,regular,2635342745,bus_stop
source,regular,2635342745,SEMOB
highway,regular,2635342749,bus_stop
source,regular,2635342749,SEMOB
highway,regular,2635342752,bus_stop
source,regular,2635342752,SEMOB
highway,regular,2635342756,bus_stop
source,regular,2635342756,SEMOB
highway,regular,2635342760,bus_stop
source,regular,2635342760,SEMOB
highway,regular,2635342764,bus_stop
source,regular,2635342764,SEMOB
highway,regular,2635342768,bus_stop
source,regular,2635342768,SEMOB
highway,regular,2635342771,bus_stop
source,regular,2635342771,SEMOB
highway,regular,2635342776,bus_stop
source,regular,2635342776,SEMOB
highway,regular,2635342779,bus_stop
source,regular,2635342779,SEMOB
highway,regular,2635342782,bus_stop
source,regular,2635342782,SEMOB
highway,regular,2635342787,bus_stop
source,regular,2635342787,SEMOB
highway,regular,2635342790,bus_stop
source,regular,2635342790,SEMOB
highway,regular,2635342795,bus_stop
source,regular,2635342795,SEMOB
highway,regular,2635342798,bus_stop
source,regular,2635342798,SEMOB
highway,regular,2635342802,bus_stop
source,regular,2635342802,SEMOB
highway,regular,2635342805,bus_stop
source,regular,2635342805,SEMOB
highway,regular,2635342809,bus_stop
source,regular,2635342809,SEMOB
highway,regular,2635342812,bus_stop
source,regular,2635342812,SEMOB
highway,regular,2635342817,bus_stop
source,regular,2635342817,SEMOB
highway,regular,2635342820,bus_stop
source,regular,2635342820,SEMOB
highway,regular,2635342823,bus_stop
source,regular,2635342823,SEMOB
highway,regular,2635342826,bus_stop
source,regular,2635342826,SEMOB
highway,regular,2635342827,bus_stop
source,regular,2635342827,SEMOB
highway,regular,2635342829,bus_stop
source,regular,2635342829,SEMOB
highway,regular,2635342832,bus_stop
source,regular,2635342832,SEMOB
highway,regular,2635342833,bus_stop
source,regular,2635342833,SEMOB
highway,regular,2635342834,bus_stop
source,regular,2635342834,SEMOB
highway,regular,2635342836,bus_stop
source,regular,2635342836,SEMOB
highway,regular,2635342837,bus_stop
source,regular,2635342837,SEMOB
highway,regular,2635342839,bus_stop
source,regular,2635342839,SEMOB
highway,regular,2635342840,bus_stop
source,regular,2635342840,SEMOB
highway,regular,2635342841,bus_stop
source,regular,2635342841,SEMOB
highway,regular,2635342843,bus_stop
source,regular,2635342843,SEMOB
highway,regular,2635342844,bus_stop
source,regular,2635342844,SEMOB
highway,regular,2635342846,bus_stop
source,regular,2635342846,SEMOB
highway,regular,2635342847,bus_stop
source,regular,2635342847,SEMOB
highway,regular,2635342848,bus_stop
source,regular,2635342848,SEMOB
highway,regular,2635342850,bus_stop
source,regular,2635342850,SEMOB
highway,regular,2635342851,bus_stop
source,regular,2635342851,SEMOB
highway,regular,2635342853,bus_stop
source,regular,2635342853,SEMOB
highway,regular,2635342854,bus_stop
source,regular,2635342854,SEMOB
highway,regular,2635342855,bus_stop
source,regular,2635342855,SEMOB
highway,regular,2635342857,bus_stop
source,regular,2635342857,SEMOB
highway,regular,2635342858,bus_stop
source,regular,2635342858,SEMOB
highway,regular,2635342859,bus_stop
source,regular,2635342859,SEMOB
highway,regular,2635342860,bus_stop
source,regular,2635342860,SEMOB
highway,regular,2635342861,bus_stop
source,regular,2635342861,SEMOB
highway,regular,2635342862,bus_stop
source,regular,2635342862,SEMOB
highway,regular,2635342863,bus_stop
source,regular,2635342863,SEMOB
highway,regular,2635342864,bus_stop
source,regular,2635342864,SEMOB
highway,regular,2635342865,bus_stop
source,regular,2635342865,SEMOB
highway,regular,2635342866,bus_stop
source,regular,2635342866,SEMOB
highway,regular,2635342867,bus_stop
source,regular,2635342867,SEMOB
highway,regular,2635342868,bus_stop
source,regular,2635342868,SEMOB
highway,regular,2635342869,bus_stop
source,regular,2635342869,SEMOB
highway,regular,2635342870,bus_stop
source,regular,2635342870,SEMOB
highway,regular,2635342871,bus_stop
source,regular,2635342871,SEMOB
highway,regular,2635342872,bus_stop
source,regular,2635342872,SEMOB
highway,regular,2635342873,bus_stop
source,regular,2635342873,SEMOB
highway,regular,2635342874,bus_stop
source,regular,2635342874,SEMOB
highway,regular,2635342875,bus_stop
source,regular,2635342875,SEMOB
highway,regular,2635342876,bus_stop
source,regular,2635342876,SEMOB
highway,regular,2635342877,bus_stop
source,regular,2635342877,SEMOB
highway,regular,2635342878,bus_stop
source,regular,2635342878,SEMOB
highway,regular,2635342879,bus_stop
source,regular,2635342879,SEMOB
highway,regular,2635342880,bus_stop
source,regular,2635342880,SEMOB
highway,regular,2635342881,bus_stop
source,regular,2635342881,SEMOB
highway,regular,2635342882,bus_stop
source,regular,2635342882,SEMOB
highway,regular,2635342883,bus_stop
source,regular,2635342883,SEMOB
highway,regular,2635342884,bus_stop
source,regular,2635342884,SEMOB
highway,regular,2635342885,bus_stop
source,regular,2635342885,SEMOB
highway,regular,2635342886,bus_stop
source,regular,2635342886,SEMOB
highway,regular,2635342887,bus_stop
source,regular,2635342887,SEMOB
highway,regular,2635342888,bus_stop
source,regular,2635342888,SEMOB
highway,regular,2635342889,bus_stop
source,regular,2635342889,SEMOB
highway,regular,2635342890,bus_stop
source,regular,2635342890,SEMOB
highway,regular,2635342891,bus_stop
source,regular,2635342891,SEMOB
highway,regular,2635342892,bus_stop
source,regular,2635342892,SEMOB
highway,regular,2635342893,bus_stop
source,regular,2635342893,SEMOB
highway,regular,2635342894,bus_stop
source,regular,2635342894,SEMOB
highway,regular,2635342895,bus_stop
source,regular,2635342895,SEMOB
highway,regular,2635342896,bus_stop
source,regular,2635342896,SEMOB
highway,regular,2635342897,bus_stop
source,regular,2635342897,SEMOB
highway,regular,2635342898,bus_stop
source,regular,2635342898,SEMOB
highway,regular,2635342899,bus_stop
source,regular,2635342899,SEMOB
highway,regular,2635342900,bus_stop
source,regular,2635342900,SEMOB
highway,regular,2635342901,bus_stop
source,regular,2635342901,SEMOB
highway,regular,2635342902,bus_stop
source,regular,2635342902,SEMOB
highway,regular,2635342903,bus_stop
source,regular,2635342903,SEMOB
highway,regular,2635342904,bus_stop
source,regular,2635342904,SEMOB
highway,regular,2635342905,bus_stop
source,regular,2635342905,SEMOB
highway,regular,2635342906,bus_stop
source,regular,2635342906,SEMOB
highway,regular,2635342907,bus_stop
source,regular,2635342907,SEMOB
highway,regular,2635342908,bus_stop
source,regular,2635342908,SEMOB
highway,regular,2635342909,bus_stop
source,regular,2635342909,SEMOB
highway,regular,2635342910,bus_stop
source,regular,2635342910,SEMOB
highway,regular,2635342911,bus_stop
source,regular,2635342911,SEMOB
highway,regular,2635342912,bus_stop
source,regular,2635342912,SEMOB
highway,regular,2635342913,bus_stop
source,regular,2635342913,SEMOB
highway,regular,2635342914,bus_stop
source,regular,2635342914,SEMOB
highway,regular,2635342915,bus_stop
source,regular,2635342915,SEMOB
highway,regular,2635342916,bus_stop
source,regular,2635342916,SEMOB
highway,regular,2635342917,bus_stop
source,regular,2635342917,SEMOB
highway,regular,2635342918,bus_stop
source,regular,2635342918,SEMOB
highway,regular,2635342919,bus_stop
source,regular,2635342919,SEMOB
highway,regular,2635342920,bus_stop
source,regular,2635342920,SEMOB
highway,regular,2635342921,bus_stop
source,regular,2635342921,SEMOB
highway,regular,2635342922,bus_stop
source,regular,2635342922,SEMOB
highway,regular,2635342923,bus_stop
source,regular,2635342923,SEMOB
highway,regular,2635342924,bus_stop
source,regular,2635342924,SEMOB
highway,regular,2635342925,bus_stop
source,regular,2635342925,SEMOB
highway,regular,2635342926,bus_stop
source,regular,2635342926,SEMOB
highway,regular,2635342927,bus_stop
source,regular,2635342927,SEMOB
highway,regular,2635342928,bus_stop
source,regular,2635342928,SEMOB
highway,regular,2635342929,bus_stop
source,regular,2635342929,SEMOB
highway,regular,2635342930,bus_stop
source,regular,2635342930,SEMOB
highway,regular,2635342931,bus_stop
source,regular,2635342931,SEMOB
highway,regular,2635342932,bus_stop
source,regular,2635342932,SEMOB
highway,regular,2635342933,bus_stop
source,regular,2635342933,SEMOB
highway,regular,2635342934,bus_stop
source,regular,2635342934,SEMOB
highway,regular,2635342935,bus_stop
source,regular,2635342935,SEMOB
highway,regular,2635342936,bus_stop
source,regular,2635342936,SEMOB
highway,regular,2635342937,bus_stop
source,regular,2635342937,SEMOB
highway,regular,2635342938,bus_stop
source,regular,2635342938,SEMOB
highway,regular,2635342939,bus_stop
source,regular,2635342939,SEMOB
highway,regular,2635342940,bus_stop
source,regular,2635342940,SEMOB
highway,regular,2635342943,bus_stop
source,regular,2635342943,SEMOB
highway,regular,2635342951,bus_stop
source,regular,2635342951,SEMOB
highway,regular,2635342952,bus_stop
source,regular,2635342952,SEMOB
highway,regular,2635342960,bus_stop
source,regular,2635342960,SEMOB
highway,regular,2635342968,bus_stop
source,regular,2635342968,SEMOB
highway,regular,2635342971,bus_stop
source,regular,2635342971,SEMOB
highway,regular,2635342972,bus_stop
source,regular,2635342972,SEMOB
highway,regular,2635342974,bus_stop
source,regular,2635342974,SEMOB
highway,regular,2635342975,bus_stop
source,regular,2635342975,SEMOB
highway,regular,2635342976,bus_stop
source,regular,2635342976,SEMOB
highway,regular,2635342978,bus_stop
source,regular,2635342978,SEMOB
highway,regular,2635342980,bus_stop
source,regular,2635342980,SEMOB
highway,regular,2635342982,bus_stop
source,regular,2635342982,SEMOB
highway,regular,2635342983,bus_stop
source,regular,2635342983,SEMOB
highway,regular,2635342985,bus_stop
source,regular,2635342985,SEMOB
highway,regular,2635342986,bus_stop
source,regular,2635342986,SEMOB
highway,regular,2635342987,bus_stop
source,regular,2635342987,SEMOB
highway,regular,2635342988,bus_stop
source,regular,2635342988,SEMOB
highway,regular,2635342989,bus_stop
source,regular,2635342989,SEMOB
highway,regular,2635342990,bus_stop
source,regular,2635342990,SEMOB
highway,regular,2635342991,bus_stop
source,regular,2635342991,SEMOB
highway,regular,2635342994,bus_stop
source,regular,2635342994,SEMOB
highway,regular,2635342996,bus_stop
source,regular,2635342996,SEMOB
highway,regular,2635342997,bus_stop
source,regular,2635342997,SEMOB
highway,regular,2635342998,bus_stop
source,regular,2635342998,SEMOB
highway,regular,2635342999,bus_stop
source,regular,2635342999,SEMOB
highway,regular,2635343001,bus_stop
source,regular,2635343001,SEMOB
highway,regular,2635343004,bus_stop
source,regular,2635343004,SEMOB
highway,regular,2635343007,bus_stop
source,regular,2635343007,SEMOB
highway,regular,2635343008,bus_stop
source,regular,2635343008,SEMOB
highway,regular,2635343011,bus_stop
source,regular,2635343011,SEMOB
highway,regular,2635343012,bus_stop
source,regular,2635343012,SEMOB
highway,regular,2635343013,bus_stop
source,regular,2635343013,SEMOB
highway,regular,2635343014,bus_stop
source,regular,2635343014,SEMOB
highway,regular,2635343028,bus_stop
source,regular,2635343028,SEMOB
highway,regular,2635343032,bus_stop
source,regular,2635343032,SEMOB
highway,regular,2635343043,bus_stop
source,regular,2635343043,SEMOB
highway,regular,2635343044,bus_stop
source,regular,2635343044,SEMOB
highway,regular,2635343048,bus_stop
source,regular,2635343048,SEMOB
highway,regular,2635343049,bus_stop
source,regular,2635343049,SEMOB
highway,regular,2635343050,bus_stop
source,regular,2635343050,SEMOB
highway,regular,2635343051,bus_stop
source,regular,2635343051,SEMOB
highway,regular,2635343054,bus_stop
source,regular,2635343054,SEMOB
highway,regular,2635343055,bus_stop
source,regular,2635343055,SEMOB
highway,regular,2635343056,bus_stop
source,regular,2635343056,SEMOB
highway,regular,2635343057,bus_stop
source,regular,2635343057,SEMOB
highway,regular,2635343058,bus_stop
